23423:441,1744,1002,4513,17,6315,16465,65,3506,245
23542:26389,24432,72709,75817,20091,102013,58399,33075,10590,20403
23653:4513,1002,17,1744,710,76,508,3618,3506,8
23779:17,654,58,302,616,542,61,518,29,8
23923:17,58,302,654,3101,616,1140,322,4414,1196
24018:654,84,58,616,29,8,76,1102,650,301
24146:616,17,302,518,58,861,8,654,703,902
24206:17,302,654,76,616,58,8,866,84,29
24309:168,719,984,5480,801,1400,1326,8860,2318,1528
24440:1405,29180,932,650,1126,999,409,3233,30691,1987
24618:168,984,463,76,661,1400,5480,564,8860,8733
24669:76,238,31723,429,3704,5567,7422,2880,81,1709
24775:34356,17651,11810,23688,7526,24512,26382,8647,59015,23019
24846:787,8,45419,49643,302,1468,17,84,4345,5512
24947:17,616,84,654,8,302,58,363,787,15
25021:17,302,654,76,616,58,8,866,84,29
25118:17,616,58,302,8,654,289,84,518,542
25212:17,302,654,76,616,58,8,866,84,29
25291:17,302,654,616,58,8,29,84,76,650
25448:302,2139,574,760,719,5738,168,1326,5097,890
25608:17,302,654,76,616,58,8,866,84,29
25702:17,518,84,302,616,654,58,1102,101,650
25778:17,302,654,76,616,58,8,866,84,29
25861:17,302,654,76,616,58,8,866,84,29
25951:15984,2021,1936,66490,238,9594,2583,24453,15686,3039
26100:12861,4671,7622,17486,19152,8867,11855,2543,42989,203
26174:17,616,302,58,654,650,8,542,564,15
26263:17,302,654,76,616,58,8,866,84,29
26403:17,654,616,58,302,542,564,76,8,289
26471:719,168,2632,8733,984,1400,5480,5557,661,574
26586:17,302,654,76,616,58,8,866,84,29
26639:2139,17,1730,76,10039,500,564,5097,8,698
26750:698,4,12332,367,3054,8574,41249,564,4575,70
26845:17,302,654,76,616,58,8,866,84,29
26968:302,654,84,58,616,8,29,1102,354,76
27112:17,302,616,58,654,76,650,542,564,8
27191:17,302,616,654,58,542,84,15,518,787
27313:17,302,654,76,616,58,8,866,84,29
27430:3137,508,10071,81,17,9790,780,311,6395,354
27505:17,2139,500,262,76,5726,302,616,70,245
27584:17,780,76,302,58,262,226,616,654,70
27671:17,302,654,76,616,58,8,866,84,29
27789:76,70,32,17,2139,81,654,302,564,787
27923:9652,539,56693,14820,2318,931,508,1539,252,70335
28021:17,654,58,29,616,84,1102,650,8,76
28110:17,58,224,616,238,650,76,302,542,654
28218:17,4755,616,564,76,8,58,518,542,508
28321:1957,101,41664,8,2193,20444,47781,10342,398,17198
28485:17,654,616,302,58,8,84,518,15,542
28553:654,616,17,302,58,542,650,861,76,518
28681:302,654,84,58,616,8,29,1102,354,76
28858:45415,29049,17,302,654,76,616,58,8,866
28940:64457,17,302,654,76,616,58,8,866,84
29033:17,302,654,76,616,58,8,866,84,29
29133:25145,10981,11590,5319,76,533,5372,8772,13971,7926
29338:302,654,84,58,616,8,29,1102,354,76
29465:17,58,654,301,1102,616,302,84,245,6
29561:17,302,616,654,8,58,518,70,76,564
29701:17,302,654,76,616,58,8,866,84,29
29853:7608,880,15947,98723,54181,9655,508,986,226,31350
29922:17,302,654,76,616,58,8,866,84,29
30071:17,654,58,302,616,76,698,542,564,650
30219:1397,9054,2510,5975,603,14268,6311,13341,306,4656
30328:24775,13108,1131,1077,46776,16468,377,76,17,8
30481:17,70,76,616,302,654,58,564,8,780
30626:10099,31422,96824,122762,107777,47544,15906,110104,22303,21607
30764:302,654,616,58,84,8,76,29,518,650
30902:18114,13203,6614,32352,11396,4363,6589,40010,20911,17068
30990:17,302,70,654,616,76,81,138,564,226
31105:262,168,76,698,984,719,81,5480,463,564
31239:17,302,654,76,616,58,8,866,84,29
31352:17,302,654,76,616,58,8,866,84,29
31499:719,21931,2582,27486,1730,118150,64955,33901,11732,12257
31597:16686,62870,47228,64213,48932,94594,80867,20706,31748,80499
31791:17,302,654,76,616,58,8,866,84,29
31958:17,302,654,76,616,58,8,866,84,29
32123:17,302,654,76,616,58,8,866,84,29
32215:81,17,76,616,654,302,564,58,650,542
32355:17,302,654,76,616,58,8,866,84,29
32495:17,302,654,76,616,58,8,866,84,29
32628:3246,1231,18164,402,4825,1804,7103,7407,65048,31169
32751:17,616,76,302,8,654,58,542,518,650
32879:17519,12115,2593,1884,3704,738,848,2200,9289,30452
32978:17,302,654,94,363,2200,2030,76,84,61
33136:17,302,654,616,58,76,8,29,84,518
33261:17,302,654,76,616,58,8,866,84,29
33409:518,8,17,1201,84,58,656,245,353,542
33539:17,654,2030,302,616,58,15,29,542,61
33616:41065,7372,3509,353,27974,61651,18939,27648,22597,3704
33783:29087,43588,22128,3789,5189,41215,9217,1002,9239,39569
33866:17,302,654,76,616,58,8,866,84,29
34027:225,15207,36541,76,26360,59746,521,14754,117,429
34124:17,302,58,616,29,84,1102,354,8,76
34309:7941,13893,37503,17,76,1405,5851,2266,1471,8
34433:168,719,984,1528,5480,8860,1326,463,661,1400
34529:302,654,58,84,8,29,76,650,518,1102
34697:40543,39637,105624,4364,15861,49920,63540,12222,78778,29660
34753:6049,7630,2715,3739,13016,41620,16332,441,8557,75114
34901:1784,76,17,1344,1002,901,8066,226,698,70
35026:17,302,654,76,616,58,8,866,84,29
35211:27127,1356,46547,38284,69907,75903,64535,40093,85202,1884
35275:1352,10041,1527,2880,3107,189,4825,3172,17,378
35448:18531,11556,2031,496,1164,1190,19950,30348,431,2008
35582:3378,10178,32261,64973,216,40483,7649,186,22713,46413
35771:18645,17,78240,8,1679,1299,17055,17507,7166,81
35932:58,616,162,3223,76,698,29,1400,861,730
36135:17,302,654,616,564,58,650,8,84,29
36242:17,302,654,76,616,58,8,866,84,29
36358:17,616,302,58,654,650,76,542,8,564
36488:113484,72759,82536,238,4210,1180,13590,211,1592,1578
36642:26177,2512,99621,6982,118327,96850,5527,10850,17,53765
36902:17,76,616,564,654,58,302,542,2139,40
37078:81,14557,3423,1884,613,76,780,140,7211,3939
37240:62487,76735,17,302,654,76,616,58,8,866
37389:168,984,76,661,463,1326,1400,1528,801,8860
37521:17,302,654,76,616,58,8,866,84,29
37701:17,302,654,58,616,84,354,650,1102,8
37878:17,302,654,76,616,58,8,866,84,29
37989:5975,1397,9054,2510,4889,603,13341,6311,14268,8772
38216:17,302,654,76,616,58,8,866,84,29
38466:17,302,654,76,616,58,8,866,84,29
38684:17,302,654,76,616,58,8,866,84,29
38786:37637,19934,26541,13108,19188,74067,45214,3410,50751,33307
39003:17,302,654,76,616,58,8,866,84,29
39092:17,245,2548,76,8,2715,81,226,1002,508
39296:17,302,654,76,616,58,8,866,84,29
39469:17,84,8,508,1986,564,736,542,2302,518
39617:17,302,654,76,616,58,8,866,84,29
39796:168,719,5738,8860,984,5480,1326,760,801,7838
39926:101007,2937,1509,39635,1277,18420,68599,698,17,38285
40055:17,302,654,76,616,58,8,866,84,29
40163:5975,1397,9054,2510,603,4889,8772,13341,7926,6311
40258:168,76,719,5738,5480,8860,2318,297,1460,1400
40431:17,70,616,302,76,654,58,81,138,84
40586:17,302,654,616,58,61,518,363,542,29
40750:17,302,654,76,616,58,8,866,84,29
40926:17,302,654,76,616,58,8,866,84,29
41119:17,302,654,76,616,58,8,866,84,29
41227:302,654,1102,8,58,616,29,354,518,76
41337:17,302,654,76,616,58,8,866,84,29
41483:17,654,302,616,29,84,8,650,76,289
41703:23494,23472,429,447,2030,1539,66790,18082,48654,41358
41888:17,302,654,76,616,58,8,866,84,29
42040:17,302,654,76,616,58,8,866,84,29
42238:17,302,654,76,616,58,8,866,84,29
42470:17,302,654,76,616,58,8,866,84,29
42625:4671,1468,3039,20762,57630,16312,407,787,2215,40429
42824:17,302,654,58,616,29,650,8,76,84
42989:52650,141,92305,554,356,398,19814,813,3190,115014
43217:17,302,654,76,616,58,8,866,84,29
43372:3140,113702,189,8848,32031,19390,1352,10041,12990,23884
43537:25145,453,375,114776,81380,31480,12781,99380,27759,226
43721:17,302,654,76,616,58,8,866,84,29
43927:1361,8153,33176,8077,44479,23365,6559,7024,44862,17
44053:17,302,654,76,616,58,8,866,84,29
44257:17,302,654,76,616,58,8,866,84,29
44484:17,710,1002,4513,1744,76,245,8,508,1410
44797:17,616,654,302,542,58,61,289,650,15
45129:17,302,654,76,616,58,8,866,84,29
45294:17,654,302,616,29,84,8,650,76,289
45510:500,61735,3186,431,31943,1412,2018,4064,1410,571
45741:86165,17,302,654,76,616,58,8,866,84
45870:1539,1558,30708,76,14058,16339,37426,301,7622,2021
46050:17,302,654,76,616,58,8,866,84,29
46253:289,616,17,101,8,39006,65,238,518,84
46483:17,361,302,654,29,354,84,58,76,616
46702:16945,50302,3372,59048,45394,963,61086,123165,76850,34050
46975:17,302,654,76,616,58,8,866,84,29
47310:168,8860,1528,352,5480,3601,6772,7994,5557,34134
47562:17,302,654,76,616,58,8,866,84,29
47721:35793,39668,29532,69113,99712,17865,30977,44004,47327,10519
47883:17,302,654,76,616,58,8,866,84,29
48221:1803,17585,102994,5614,9936,62528,1164,10713,14246,11740
48414:17,542,302,654,508,564,616,8,76,15
48643:17,84,8,22,654,508,1023,1382,327,76
49035:86357,1606,730,245,364,2733,66,42426,6837,10050
49631:17,302,654,76,616,58,8,866,84,29
49926:17,302,654,76,616,58,8,866,84,29
50188:1539,2583,11535,17164,407,71626,908,28923,301,4374
50695:17,302,654,76,616,58,8,866,84,29
50835:2139,3131,4880,1471,1164,17,813,1009,698,564
51023:17,302,654,76,616,58,8,866,84,29
51479:17,302,654,76,616,58,8,866,84,29
51835:29723,35722,1402,8892,19245,17,29,500,1410,1382
52140:17,302,654,76,616,58,8,866,84,29
52466:17,302,654,76,616,58,8,866,84,29
52833:17,302,654,76,616,58,8,866,84,29
53783:17,302,654,76,616,58,8,866,84,29
54713:17,302,654,76,616,58,8,866,84,29
56230:17,564,736,245,654,101,301,76,322,813
44:302,616,84,8,76,542,518,15,564,861
116:17,76,302,226,70,654,616,564,508,8
177:17,654,58,616,29,84,8,542,518,650
229:58,84,518,15,1102,101,736,6,61,32
272:654,58,616,1102,8,29,354,518,650,76
361:58,616,29,8,518,76,650,354,138,301
476:17,245,302,616,70,654,1023,518,1405,15
539:17,654,58,8,84,29,518,542,564,15
632:17,81,8,616,226,508,654,76,302,564
682:76,17,564,302,1528,616,698,654,508,81
758:17,302,616,654,58,76,8,542,84,518
815:302,654,58,8,84,76,542,29,518,15
856:6,138,70,301,364,162,486,62,1405,1535
937:302,654,616,58,518,29,542,650,76,564
998:17,302,616,654,58,84,76,564,650,542
1070:17,616,58,84,518,542,650,76,15,1102
1133:8,76,518,650,15,354,1102,101,301,61
1208:17,654,302,58,616,650,542,29,8,15
1296:17,654,58,29,84,650,8,76,542,518
1407:17,302,616,542,58,518,486,654,15,787
1431:654,58,616,84,8,518,76,650,542,1102
1486:168,719,76,984,1326,8860,1400,5480,564,801
1553:17,616,654,302,58,542,518,8,61,564
1601:17,302,616,654,58,8,76,518,542,15
1703:302,654,616,84,58,518,76,650,354,29
1767:58,616,84,8,76,354,1102,518,70,138
1821:17,616,518,8,654,58,15,302,542,564
1880:17,302,84,875,654,1119,354,616,8,76
1932:17,76,616,654,58,81,2139,302,8,70
2046:10492,27296,13889,11199,91537,9289,6503,17,3672,8
2080:17,654,58,84,518,29,650,542,564,76
2154:17,302,616,654,58,8,508,70,518,542
2243:17,616,654,302,8,58,518,245,15,84
2293:17,84,302,616,654,58,101,1102,542,76
2348:17,302,654,616,58,8,84,76,542,650
2392:17,302,654,76,616,58,8,866,84,29
2447:29,84,8,76,1102,354,518,542,6,289
2491:2319,17,302,654,76,616,58,8,866,84
2524:302,17,654,58,616,84,650,8,1102,76
2596:17,302,616,654,84,58,518,29,1102,650
2636:654,58,616,84,29,8,76,650,354,1102
2709:17,616,654,245,302,8,542,518,58,15
2745:17,654,302,616,58,76,84,354,29,8
2805:15,542,2121,908,1099,1410,3014,496,873,931
2858:17,84,29,542,650,76,1102,15,101,6
2959:17,616,302,654,8,58,542,518,76,650
3002:17,302,654,76,616,58,8,866,84,29
3102:168,984,1400,574,5480,463,719,8733,5557,8860
3139:17,361,302,654,354,29,84,58,76,616
3184:17,131,245,354,94,76,61,1002,302,654
3258:17,654,58,8,84,542,29,76,564,15
3319:17,302,654,76,616,58,8,866,84,29
3376:17,302,654,616,58,226,76,650,8,138
3426:17,616,654,302,58,542,8,15,518,861
3480:17,302,654,616,29,650,76,542,8,84
3579:17,58,616,29,8,354,518,650,76,138
3663:58,542,650,76,564,1102,354,32,301,70
3721:654,616,58,84,518,650,76,1102,542,354
3840:654,58,616,1102,8,354,650,76,518,138
3929:302,654,616,58,8,84,650,29,518,542
4006:17,302,616,654,58,542,8,15,84,518
4068:17,616,302,65,508,327,650,2200,564,542
4132:17,616,302,654,58,8,542,15,84,564
4179:17,302,58,616,84,8,354,650,542,1102
4248:2904,2547,5254,26641,112958,37545,20131,23306,53372,4021
4304:302,84,8,650,518,542,564,15,301,1102
4424:44885,76002,12222,20912,1558,29660,46978,17257,19251,8873
4514:17,654,616,58,76,29,84,8,650,564
4618:17,245,616,8,302,518,654,508,58,564
4687:302,58,616,29,84,8,1102,650,354,76
4762:17,302,654,616,58,542,76,8,84,650
4816:17,302,58,616,654,736,84,8,238,4032
4910:302,654,58,616,84,8,29,354,1102,76
4961:17,616,81,76,58,654,245,8,302,564
5011:3548,698,117347,802,115725,87178,2194,2607,2259,2897
5088:17,616,302,58,654,650,554,8,542,289
5148:17,302,654,76,616,58,8,866,84,29
5271:17,70,616,302,76,654,58,81,138,8
5323:15,16347,82586,409,901,301,3855,15573,17,273
5397:616,84,29,8,76,650,354,1102,518,542
5455:17,302,654,58,8,518,76,84,564,650
5499:17,302,654,616,70,226,76,58,508,650
5551:302,654,616,58,84,8,650,518,542,564
5656:302,654,616,58,518,1102,29,76,650,542
5722:17,302,654,58,8,76,84,542,29,15
5822:17,15,518,302,8,616,1405,65,508,84
5891:17,302,654,76,616,58,8,866,84,29
5956:302,654,58,8,84,650,15,76,29,564
6027:302,654,58,616,84,8,29,1102,518,650
6110:17,616,1410,76,564,8,508,58,1471,2139
6161:17,302,616,654,58,8,76,508,84,518
6219:4755,3107,1527,2880,1352,10041,378,508,1712,6434
6312:17,302,654,76,616,58,8,866,84,29
6395:4755,508,1352,17,542,76,58,8,654,378
6536:32347,2983,16350,14906,6960,5195,16463,13700,71688,30077
6600:81,226,17,70,564,508,76,302,138,616
6682:58,84,616,8,76,650,518,138,301,542
6749:168,719,5480,8860,1400,661,135,463,574,5557
6889:302,654,84,58,616,8,29,1102,354,76
6950:17,302,654,76,616,58,8,866,84,29
7019:17,302,58,84,8,76,29,518,542,650
7096:17,302,654,76,616,58,8,866,84,29
7183:17,616,8,650,518,542,564,15,736,6
7232:17,302,226,654,76,616,138,84,354,58
7340:15238,56166,5670,11579,890,4743,70959,1730,5097,10039
7414:17,302,654,58,616,29,224,650,84,8
7489:7612,24032,50463,85656,58835,39860,68947,98736,41064,83977
7572:168,719,76,984,564,17,661,574,81,2153
7657:17,650,508,518,84,302,8,782,1097,81
7741:17,302,84,8,76,542,518,15,1102,564
7825:17,70,302,654,58,76,616,226,138,508
7903:2048,65482,4671,1526,10530,122859,46923,43927,4021,43554
7967:565,453,2510,53369,26531,56568,45974,3737,14814,15204
8023:17,654,302,58,8,518,15,542,245,84
8103:17,70,616,8,76,508,226,787,1790,1023
8163:17,302,654,76,616,58,84,29,354,8
8245:10503,17,81,8454,840,605,14508,76,27291,5767
8314:3878,82058,347,69698,1121,67156,866,24212,1119,2021
8396:17,302,58,616,8,1102,518,650,542,354
8491:1888,15386,16217,32166,140,687,2967,3374,7211,7956
8537:17,616,58,654,302,363,8,518,542,564
8637:17,302,654,76,616,58,8,866,84,29
8719:654,616,58,84,29,8,354,1102,518,138
8774:17,302,654,616,58,518,1102,29,650,354
8844:2121,873,331,13449,285,1109,49290,138,224,4205
8890:17,226,302,654,138,616,84,76,354,58
8935:302,654,616,58,84,8,518,76,29,542
9096:2880,378,1712,508,17,12990,76,7831,20806,564
9157:3034,5975,533,7622,4671,10981,76,311,8529,2543
9233:15373,22776,42657,1930,18708,21795,21029,6383,29782,122837
9291:616,302,654,8,58,84,542,15,650,564
9368:2241,34880,199,3291,26550,30980,962,32432,226,13384
9432:17,302,654,8,616,58,518,29,354,736
9489:17,654,58,616,29,84,8,650,76,518
9535:76,17,616,302,654,58,8,736,542,698
9590:17,302,58,518,542,29,650,354,289,61
9680:17,302,654,616,58,650,564,29,8,84
9752:2139,78988,43588,3789,41215,5189,9217,1002,9239,119
9820:4268,245,17,15,518,61,94,2233,542,1405
9890:17,302,654,58,84,8,29,650,518,542
9944:56364,49920,12222,36269,14201,1164,48271,44984,83954,4462
10078:17,302,654,76,616,58,8,866,84,29
10130:17,302,70,654,84,616,518,1382,8,508
10200:2403,1524,3506,970,245,17,947,4487,353,899
10276:302,654,616,58,84,518,650,29,564,542
10342:17,654,616,302,8,518,29,84,101,15
10392:17,302,654,76,616,58,8,866,84,29
10480:17,58,302,654,8,542,76,518,650,84
10573:17,302,654,76,616,58,8,866,84,29
10747:17,302,654,76,616,58,8,866,84,29
10844:17,70,76,1535,138,1462,542,302,1023,654
10955:17,48,1187,302,2162,84,654,70,875,354
11055:17,302,654,76,616,58,8,866,84,29
11193:17,429,654,616,76,8,302,58,542,508
11280:17,302,654,76,616,58,8,866,84,29
11418:76,984,17,564,8860,1400,508,226,1352,5738
11462:17,616,302,76,542,564,245,8,508,654
11538:17,58,616,29,84,8,650,76,1102,542
11614:4719,5598,9388,2447,37507,398,616,3180,302,4941
11716:302,654,84,58,616,8,29,1102,354,76
11818:17,58,616,654,84,787,302,322,518,656
11856:17,226,302,780,616,70,76,654,58,508
11910:302,654,84,616,899,58,8,518,29,354
11979:866,17,302,654,76,354,29,616,58,84
12028:654,84,8,650,76,1102,518,542,138,6
12211:6901,1651,16658,10692,8783,2528,12093,6117,8129,2354
12272:17,616,654,542,302,58,8,518,15,76
12376:22218,2549,1930,76972,17,1787,496,4453,38577,947
12474:17,8,654,84,518,302,1102,616,354,61
12536:17,302,58,616,84,518,29,1102,76,650
12564:58,616,84,8,76,354,1102,518,542,15
12630:17,616,654,58,302,8,15,542,61,518
12725:17,302,654,58,616,29,650,76,84,542
12794:17,616,76,302,8,654,542,650,564,518
12860:654,616,58,29,76,650,301,138,542,736
12939:226,1382,431,6435,616,3184,1551,65,1372,1825
13024:17,302,654,76,616,58,8,866,84,29
13087:245,17,542,8,81,616,787,564,4268,103
13179:17,302,654,616,564,58,650,8,84,736
13289:17,302,654,2139,616,76,58,70,698,542
13367:168,76,984,463,564,661,508,17,2318,1326
13435:17,302,654,58,616,361,76,70,542,15
13470:18920,6951,39399,5319,33228,1337,1997,13247,17835,35817
13564:17,616,302,8,654,650,542,76,518,58
13633:58,17,616,302,654,101,289,1804,8,542
13723:34997,4671,24426,19386,603,40,29654,80155,87426,6192
13813:302,654,616,58,84,8,29,518,354,76
13893:10981,5975,8772,533,2139,2543,10180,4671,5304,13341
14003:17,302,654,76,616,58,8,866,84,29
14068:245,17,1827,2696,2714,2403,616,353,4268,302
14142:2121,47385,43736,1131,86175,47372,14328,23370,656,2946
14299:84,17,302,654,8,616,58,518,29,354
14422:11083,65532,17,302,654,76,616,58,8,866
14522:17,302,616,654,76,58,650,564,8,81
14613:17,654,58,29,84,8,650,564,542,518
14697:17,76,654,616,564,302,58,542,70,8
14764:2692,59439,24748,10446,2139,43007,106565,9059,105771,99096
14824:245,1410,1744,17,710,3618,4513,508,827,76
14923:17,302,654,76,616,58,8,866,84,29
15024:17,616,302,654,518,58,8,542,15,76
15079:654,302,17,58,616,542,15,518,29,61
15177:302,654,616,58,84,8,29,650,518,301
15224:17,616,302,654,542,15,58,70,518,650
15308:17,2548,157,327,65,8,3196,508,245,302
15385:654,58,616,84,8,650,1102,76,354,518
15448:226,5103,5355,76017,4021,16763,17,302,654,76
15503:899,17,302,84,654,245,8,518,947,354
15600:17,302,654,76,616,58,8,866,84,29
15654:81,70,226,17,508,564,302,542,76,840
15773:17,616,302,654,8,564,542,518,58,84
15882:17,302,654,616,58,76,8,564,15,650
15963:17,302,654,616,58,564,650,8,84,736
16065:654,58,616,29,84,8,650,518,76,1102
16137:11333,21175,16870,58502,18381,10640,58360,35311,20748,7932
16231:719,5480,984,1326,463,76,2318,5738,8860,1400
16297:17,302,654,76,616,58,8,866,84,29
16352:518,616,17,302,84,8,58,101,861,6
16493:245,15510,301,2955,131,1267,6210,17,119,94
16553:17,302,654,84,1187,616,58,70,29,8
16666:719,36825,43753,7646,15766,65613,118783,22036,63242,74385
16812:168,17,719,76,564,5480,226,81,1326,616
16890:17,616,518,542,8,58,302,654,508,32
16972:17,302,654,76,616,58,8,866,84,29
17056:17,654,58,29,84,8,650,542,76,518
17154:28590,81,83102,24225,24016,10236,120731,1616,55412,34330
17241:17,302,654,616,84,8,70,518,58,542
17297:17,302,654,616,58,518,84,29,542,564
17448:11467,815,33920,4589,12697,12190,42479,28596,49343,10886
17513:17,302,654,616,564,58,650,8,84,736
17579:17,302,654,76,616,58,8,866,84,29
17671:84,518,1102,1039,1009,736,17,8,302,14728
17798:262,28933,1913,2265,1164,719,3955,2021,17,76
17897:58,616,29,84,8,1102,650,76,354,518
17974:7006,24130,3101,66998,31835,73306,1690,2007,1845,18985
18090:441,4513,1002,1744,3506,1256,6315,17,5083,3618
18182:302,654,84,58,616,8,29,76,354,1102
18261:71764,106016,5328,17,302,654,76,616,58,8
18360:17,302,654,616,226,76,8,58,84,138
18433:17,302,654,76,616,58,8,866,84,29
18639:17,302,654,616,58,84,70,354,76,29
18709:17,616,654,76,302,58,8,564,70,542
18845:17,616,302,654,58,15,542,8,518,564
19010:17,654,58,616,84,8,1102,76,650,354
19050:17,302,654,76,616,58,8,866,84,29
19102:654,58,84,29,8,76,518,1102,542,354
19178:885,31315,698,19829,7056,1546,33572,14021,508,76
19259:15816,23200,78321,76009,44253,43956,508,1023,57646,2068
19328:8322,17,24933,9674,76,224,13077,947,16965,301
19433:535,24380,656,68645,52732,17,302,654,76,616
19467:302,654,84,58,616,8,29,1102,354,76
19544:21366,20915,1405,826,21486,902,23467,13635,425,364
19705:73512,29549,7003,5303,8,22753,9942,81397,107882,18496
19814:17,302,654,76,616,58,8,866,84,29
19983:17,302,654,76,616,58,8,866,84,29
20115:17,302,654,76,616,58,8,866,84,29
20220:654,616,58,84,29,8,76,650,518,1102
20319:17,302,654,76,616,58,8,866,84,29
20394:28605,110318,54099,113362,22678,77678,11241,9915,102041,41101
20463:16372,302,1614,3323,1476,10798,31920,43943,37693,8845
20545:17,76,616,302,654,8,58,736,542,518
20607:17,58,616,84,29,518,650,1102,76,542
20736:245,17,1827,2696,2403,2714,4268,353,616,3506
20846:17,302,654,76,616,58,8,866,84,29
20926:17,616,302,654,58,84,48,8,542,518
21032:17,302,654,616,58,76,8,29,84,224
21149:616,17,302,654,58,861,542,6,8,15
21266:302,654,58,616,84,29,8,1102,354,76
21448:302,654,58,616,84,8,29,76,650,354
21570:17,302,654,76,616,58,8,866,84,29
21689:1353,34531,67001,45659,22368,18660,64319,5998,76779,104784
21774:17,302,654,76,616,58,8,866,84,29
21912:17,302,616,654,58,8,70,84,518,650
21960:17,302,654,76,616,58,8,866,84,29
22029:17,780,616,76,302,654,58,262,226,564
22116:17,302,654,58,81,616,780,29,84,70
22201:76,17,564,698,302,616,654,2139,58,8
22280:58,654,616,285,162,650,15,302,17,29
22366:17,361,302,654,29,354,84,58,76,616
22426:23320,43847,33041,6411,99683,67529,114323,101782,108595,17
22477:17,302,654,58,616,29,650,76,285,542
22533:17,302,654,76,616,58,8,866,84,29
22586:17,616,302,654,58,542,76,8,650,518
22699:302,654,58,616,84,8,29,1102,76,650
22800:17,302,654,76,616,58,8,866,84,29
22851:17,302,654,76,616,58,8,866,84,29
22903:17,654,58,29,616,84,650,1102,8,76
23055:17,302,654,76,616,58,8,866,84,29
23133:3514,4797,353,17656,94,245,518,650,58,8898
23277:17,302,654,76,616,58,8,866,84,29
23433:654,58,616,29,8,1102,354,76,518,650
23544:1352,4755,1527,3107,10041,2880,1712,12990,3172,8848
23670:17,302,654,76,616,58,8,866,84,29
23785:813,17,8,2008,1009,518,84,4755,2139,1039
23934:17,518,616,8,58,302,654,101,84,542
24019:50724,3159,3214,10825,20670,94176,48939,25254,53748,30348
24155:5355,27948,20862,107562,3756,13596,37737,53618,30055,3374
24210:70,1382,1023,1790,226,81,500,508,245,5103
24317:1539,2715,2880,245,29749,14983,76606,48759,19524,1091
24468:5398,2139,76,17,500,698,616,564,11612,546
24623:26176,48613,17,302,654,76,616,58,8,866
24673:27802,44486,3373,50650,79068,74046,15232,67427,1682,17713
24777:12893,5634,952,358,2233,2681,33202,932,1405,82
24849:302,654,84,616,58,8,29,354,76,518
24949:17,302,654,58,616,361,29,84,76,8
25036:17,302,654,76,616,58,8,866,84,29
25127:289,17,616,302,564,101,7514,518,58,356
25228:302,654,616,84,29,8,76,650,518,1102
25296:302,654,616,58,84,518,29,76,1102,354
25449:17,302,654,76,616,58,8,866,84,29
25612:81,226,352,70,1535,2512,2703,10267,34420,4268
25704:24468,659,6239,84,1410,787,518,289,42784,114
25779:17,70,616,76,302,654,58,81,138,84
25865:226,140,81,70,17,518,138,289,8,1888
25976:1730,2139,5097,40,3568,17,76,81,564,262
26102:17,302,616,654,58,76,29,8,84,542
26178:17,302,654,84,518,29,650,542,76,564
26288:91001,18831,25483,46626,15833,18,106514,17,302,654
26410:42375,616,58,2139,76,81,1501,4498,866,10446
26510:17,302,654,76,616,58,8,866,84,29
26602:17,302,654,76,616,58,8,866,84,29
26641:654,17,58,302,616,542,15,1196,29,8
26768:17,302,654,76,616,58,8,866,84,29
26856:17,302,654,76,616,58,8,866,84,29
26969:5122,4547,1256,371,6315,827,11448,4421,11179,2672
27116:17,302,654,76,616,58,8,866,84,29
27195:68452,6901,463,13896,93820,2318,16697,31754,5852,98806
27337:984,8733,2642,719,5480,2888,21008,168,1069,41088
27431:17,76,81,70,58,616,8,226,654,508
27508:1119,17,8579,8151,518,8,327,787,947,245
27585:17,361,302,654,29,354,84,58,76,616
27672:17,302,654,84,8,542,518,1102,6,283
27794:7280,6329,36484,23071,1847,55367,17,302,654,76
27929:17,302,654,76,616,58,8,866,84,29
28031:17,302,654,616,58,94,245,8,518,354
28138:168,76,984,463,564,661,1326,1400,5480,2318
28224:17,302,654,58,361,616,84,354,76,650
28354:6549,99039,16372,8845,26206,6011,113588,1023,6901,4174
28492:81,780,140,226,986,3423,508,70,7211,17
28554:19466,27012,21521,73003,44848,73178,96606,11013,30536,37692
28683:17,508,302,782,81,2194,8,15112,76,616
28861:2097,39416,109889,78700,12259,7806,92147,86131,105573,118195
28946:17,353,245,518,2268,61,616,302,94,1405
29038:1592,17,924,58227,873,1382,17510,371,33833,2548
29135:17,1187,302,891,899,84,654,8,76,245
29360:17,302,654,76,616,58,8,866,84,29
29468:17,302,654,76,616,58,8,866,84,29
29569:17,654,616,58,302,6,8,542,554,650
29708:17,616,654,302,58,650,486,542,861,62
29864:302,654,84,58,616,29,361,8,354,76
29923:17,302,654,58,616,76,29,8,84,650
30085:17,654,58,29,616,84,650,8,1102,76
30227:84,1102,654,17,518,302,34700,94,101,61
30335:17,302,654,76,616,58,8,866,84,29
30482:17,361,302,654,29,354,84,58,76,616
30647:6906,42870,43400,358,1176,76,45123,27364,21835,8226
30767:8066,2548,245,7210,131,17,61,226,29,84
30906:9354,19489,30439,17145,17,302,654,76,616,58
31000:17,302,654,76,616,58,8,866,84,29
31113:17,302,654,76,616,58,8,866,84,29
31267:32320,3642,518,53077,10356,3824,26325,14728,3420,5927
31355:17,302,654,76,616,58,8,866,84,29
31502:17,302,654,76,616,58,8,866,84,29
31639:81,17,76,616,654,302,564,650,58,70
